VideoName,EggID,TrialID,RepeatCount,FrameCount,StartTime_sec,EndTime_sec,Duration_sec,Detected_Ratio,StartY,EndY,Delta_Y_total,Orientation_Var,Orientation_STD,Speed_CV,Static_FileName,Static_Area_像素面积,Static_Perimeter_轮廓周长,Static_MajorAxisLength_长轴像素长度,Static_MinorAxisLength_短轴像素长度,Static_EquivalentDiameter_等效圆直径,Static_Eccentricity_离心率,Static_ShapeIndex_机器视觉ESI,Static_ShapeIndex_100_0_1,Static_ShapeIndex_人工ESI,Static_e_Abs_绝对误差,Static_e_rel_相对误差,Static_Circularity_圆形度,Static_Solidity_坚实度,Static_Extent_延展度,Static_CentroidX_质心坐标,Static_CentroidY,Static_AsymmetryIndex_不对称指数,Static_MajorAxisOffsetRatio_长轴偏移率,Static_Hu1,Static_Hu2,Static_Hu3,Static_Hu4,Static_Hu5,Static_Hu6,Static_Hu7,RSI_GroupNum
鸡蛋滚落4_2.mp4,4,2,3,50,0,1.63333333333333,1.63333333333333,1.0,703.4973454235,1713.34991868607,1009.85257326257,2196.60890905315,46.8679945064129,0.207703298235326,4号鸡蛋轮廓.jpg,5550417,9285.877,3038.12016607951,2327.26784445663,2658.38492588457,0.642813979407063,76.6022315522763,0.766022315522763,0.762777777777778,0.00324453774498534,0.00425358189437263,0.808890292021494,0.996758891364137,0.774668404026633,1542.95766822565,1553.91150754979,0.00434544083640593,0.00855976713252117,0.164923949595974,0.00184446258748763,4.70351443727063e-06,9.29232114794436e-08,4.83798912272995e-14,2.71858176394152e-09,-3.78593078553822e-14,2
鸡蛋滚落4_3.mp4,4,3,3,52,0,1.7,1.7,1.0,683.899581458094,1707.813860853,1023.91427939491,2288.66521239824,47.8399959489781,0.233394584374153,4号鸡蛋轮廓.jpg,5550417,9285.877,3038.12016607951,2327.26784445663,2658.38492588457,0.642813979407063,76.6022315522763,0.766022315522763,0.762777777777778,0.00324453774498534,0.00425358189437263,0.808890292021494,0.996758891364137,0.774668404026633,1542.95766822565,1553.91150754979,0.00434544083640593,0.00855976713252117,0.164923949595974,0.00184446258748763,4.70351443727063e-06,9.29232114794436e-08,4.83798912272995e-14,2.71858176394152e-09,-3.78593078553822e-14,2
鸡蛋滚落5_1.mp4,5,1,3,36,0,1.16666666666667,1.16666666666667,1.0,781.203403850888,1700.26713779425,919.063733943365,309.20042755241,17.584095869632,0.0908080143983933,5号鸡蛋轮廓.jpg,5852172,9078.263,3049.05751391525,2444.53973051703,2729.69170658371,0.597678085720153,80.1736182200787,0.801736182200787,0.8,0.00173618220078708,0.00217022775098386,0.892321640255061,0.997827589258357,0.7836074986302,1533.05659727705,1552.58578438911,0.00481770174745496,0.00688865924931567,0.163107427791048,0.00125793345218344,4.40652895464874e-06,6.20004112326378e-08,2.92309890985318e-14,1.90580948473016e-09,-1.3991762090572e-14,3
鸡蛋滚落5_2.mp4,5,2,3,37,0,1.2,1.2,1.0,801.821219962897,1744.53847488554,942.717254922643,1142.69972804059,33.8038419124304,0.0861257390265578,5号鸡蛋轮廓.jpg,5852172,9078.263,3049.05751391525,2444.53973051703,2729.69170658371,0.597678085720153,80.1736182200787,0.801736182200787,0.8,0.00173618220078708,0.00217022775098386,0.892321640255061,0.997827589258357,0.7836074986302,1533.05659727705,1552.58578438911,0.00481770174745496,0.00688865924931567,0.163107427791048,0.00125793345218344,4.40652895464874e-06,6.20004112326378e-08,2.92309890985318e-14,1.90580948473016e-09,-1.3991762090572e-14,2
鸡蛋滚落5_3.mp4,5,3,3,39,0,1.26666666666667,1.26666666666667,1.0,806.518785725303,1829.54943410464,1023.03064837934,1003.42523559594,31.6768880352211,0.136767386159982,5号鸡蛋轮廓.jpg,5852172,9078.263,3049.05751391525,2444.53973051703,2729.69170658371,0.597678085720153,80.1736182200787,0.801736182200787,0.8,0.00173618220078708,0.00217022775098386,0.892321640255061,0.997827589258357,0.7836074986302,1533.05659727705,1552.58578438911,0.00481770174745496,0.00688865924931567,0.163107427791048,0.00125793345218344,4.40652895464874e-06,6.20004112326378e-08,2.92309890985318e-14,1.90580948473016e-09,-1.3991762090572e-14,3
鸡蛋滚落6_1.mp4,6,1,3,47,0,1.53333333333333,1.53333333333333,1.0,818.084095266967,1857.73483516399,1039.65073989702,494.536095577311,22.2381675409039,0.271312229990293,6号鸡蛋轮廓.jpg,5701041,9485.403,3033.57837877767,2394.31621375873,2694.21432840012,0.614044694007577,78.9271254868148,0.789271254868148,0.782608695652174,0.00666255921597381,0.00851327010929986,0.796255516090581,0.996815493768943,0.772793656766593,1534.36649096191,1563.57271750896,0.00709186269665487,0.0154515775671725,0.163734847339598,0.00144701328759864,8.62392232809717e-06,1.67336819518863e-07,2.00902256226061e-13,6.358721807267e-09,6.88484379054864e-15,3
鸡蛋滚落6_2.mp4,6,2,3,39,0,1.26666666666667,1.26666666666667,1.0,791.038829096881,1816.68833535074,1025.64950625386,1071.93119538259,32.7403603428946,0.245753608679421,6号鸡蛋轮廓.jpg,5701041,9485.403,3033.57837877767,2394.31621375873,2694.21432840012,0.614044694007577,78.9271254868148,0.789271254868148,0.782608695652174,0.00666255921597381,0.00851327010929986,0.796255516090581,0.996815493768943,0.772793656766593,1534.36649096191,1563.57271750896,0.00709186269665487,0.0154515775671725,0.163734847339598,0.00144701328759864,8.62392232809717e-06,1.67336819518863e-07,2.00902256226061e-13,6.358721807267e-09,6.88484379054864e-15,3
鸡蛋滚落6_3.mp4,6,3,3,38,0,1.23333333333333,1.23333333333333,1.0,806.570241635631,1843.57578134099,1037.00553970536,1089.62619223333,33.0094863975998,0.140667245891498,6号鸡蛋轮廓.jpg,5701041,9485.403,3033.57837877767,2394.31621375873,2694.21432840012,0.614044694007577,78.9271254868148,0.789271254868148,0.782608695652174,0.00666255921597381,0.00851327010929986,0.796255516090581,0.996815493768943,0.772793656766593,1534.36649096191,1563.57271750896,0.00709186269665487,0.0154515775671725,0.163734847339598,0.00144701328759864,8.62392232809717e-06,1.67336819518863e-07,2.00902256226061e-13,6.358721807267e-09,6.88484379054864e-15,3
鸡蛋滚落7_1.mp4,7,1,3,41,0,1.33333333333333,1.33333333333333,1.0,789.477285486155,1859.83125606435,1070.3539705782,355.626619383303,18.8580651017887,0.104757015106156,7号鸡蛋轮廓.jpg,5704174,8876.649,3059.77503604139,2374.81586065074,2694.95452778895,0.630559793520327,77.6140674617432,0.776140674617432,0.7809833857207,0.00484271110326817,0.00620078633145219,0.909713278842832,0.997455551718259,0.779309845454347,1547.85081065199,1549.82991525153,0.00764109269063024,0.0102463973877649,0.164374927208061,0.00166355664890874,6.94734853432884e-06,1.3376935949356e-07,1.17020006659388e-13,4.71158299033058e-09,-5.41866659677077e-14,3
鸡蛋滚落7_2.mp4,7,2,3,46,0,1.5,1.5,1.0,828.917428517346,1871.4781987974,1042.56077028005,608.55866870554,24.6689819146543,0.319680559081745,7号鸡蛋轮廓.jpg,5704174,8876.649,3059.77503604139,2374.81586065074,2694.95452778895,0.630559793520327,77.6140674617432,0.776140674617432,0.7809833857207,0.00484271110326817,0.00620078633145219,0.909713278842832,0.997455551718259,0.779309845454347,1547.85081065199,1549.82991525153,0.00764109269063024,0.0102463973877649,0.164374927208061,0.00166355664890874,6.94734853432884e-06,1.3376935949356e-07,1.17020006659388e-13,4.71158299033058e-09,-5.41866659677077e-14,3
鸡蛋滚落7_3.mp4,7,3,3,43,0,1.4,1.4,1.0,781.610129425429,1881.14147390229,1099.53134447686,1034.61124082489,32.1653733201543,0.14976805315744,7号鸡蛋轮廓.jpg,5704174,8876.649,3059.77503604139,2374.81586065074,2694.95452778895,0.630559793520327,77.6140674617432,0.776140674617432,0.7809833857207,0.00484271110326817,0.00620078633145219,0.909713278842832,0.997455551718259,0.779309845454347,1547.85081065199,1549.82991525153,0.00764109269063024,0.0102463973877649,0.164374927208061,0.00166355664890874,6.94734853432884e-06,1.3376935949356e-07,1.17020006659388e-13,4.71158299033058e-09,-5.41866659677077e-14,3
鸡蛋滚落8_1.mp4,8,1,3,44,0,1.43333333333333,1.43333333333333,1.0,810.383026898245,1891.30528985101,1080.92226295276,800.095100383085,28.2859523506472,0.297828695311428,8号鸡蛋轮廓.jpg,6004495,8955.776,3059.59928624079,2500.38935964689,2764.9883327357,0.576314886041917,81.7227723542522,0.817227723542522,0.816733067729083,0.000494655813438771,0.000605651752064057,0.940762302617478,0.998059230696734,0.783254629515491,1541.92894489878,1569.08658663218,0.00713365213877996,0.0182982231606941,0.162514625246731,0.00104738081131279,1.02299290764945e-05,1.29582859810038e-07,1.49194156042708e-13,4.19361255944918e-09,-7.73705240118652e-16,3
鸡蛋滚落8_2.mp4,8,2,3,39,0,1.26666666666667,1.26666666666667,1.0,785.092650531139,1813.45914958257,1028.36649905143,540.578406147131,23.2503420651639,0.131322173634999,8号鸡蛋轮廓.jpg,6004495,8955.776,3059.59928624079,2500.38935964689,2764.9883327357,0.576314886041917,81.7227723542522,0.817227723542522,0.816733067729083,0.000494655813438771,0.000605651752064057,0.940762302617478,0.998059230696734,0.783254629515491,1541.92894489878,1569.08658663218,0.00713365213877996,0.0182982231606941,0.162514625246731,0.00104738081131279,1.02299290764945e-05,1.29582859810038e-07,1.49194156042708e-13,4.19361255944918e-09,-7.73705240118652e-16,3
鸡蛋滚落8_3.mp4,8,3,3,41,0,1.33333333333333,1.33333333333333,1.0,797.464405841329,1835.89743765766,1038.43303181633,825.140718654857,28.725262725602,0.286155490388256,8号鸡蛋轮廓.jpg,6004495,8955.776,3059.59928624079,2500.38935964689,2764.9883327357,0.576314886041917,81.7227723542522,0.817227723542522,0.816733067729083,0.000494655813438771,0.000605651752064057,0.940762302617478,0.998059230696734,0.783254629515491,1541.92894489878,1569.08658663218,0.00713365213877996,0.0182982231606941,0.162514625246731,0.00104738081131279,1.02299290764945e-05,1.29582859810038e-07,1.49194156042708e-13,4.19361255944918e-09,-7.73705240118652e-16,3
鸡蛋滚落9_1.mp4,9,1,3,43,0,1.4,1.4,1.0,827.079887902604,1855.18895104503,1028.10906314243,334.488813635222,18.2890353391102,0.210754160858793,9号鸡蛋轮廓.jpg,5297356,8487.318,3046.30990317368,2216.21332907622,2597.07588293836,0.686099719031758,72.750750892657,0.72750750892657,0.721302488762197,0.00620502016437263,0.00860252149555294,0.9241193735004,0.99799397287568,0.77875037854398,1543.27688001335,1569.47334575966,0.00856937417612155,0.0214627142756409,0.167437336657694,0.00265636047733218,1.58081641477702e-05,5.09606524299078e-07,1.36429802290228e-12,2.37999363765318e-08,-4.80426752473383e-13,3
鸡蛋滚落9_2.mp4,9,2,3,41,0,1.33333333333333,1.33333333333333,1.0,816.558516920691,1830.47938951814,1013.92087259745,308.388827580094,17.5610030345676,0.13515069545692,9号鸡蛋轮廓.jpg,5297356,8487.318,3046.30990317368,2216.21332907622,2597.07588293836,0.686099719031758,72.750750892657,0.72750750892657,0.721302488762197,0.00620502016437263,0.00860252149555294,0.9241193735004,0.99799397287568,0.77875037854398,1543.27688001335,1569.47334575966,0.00856937417612155,0.0214627142756409,0.167437336657694,0.00265636047733218,1.58081641477702e-05,5.09606524299078e-07,1.36429802290228e-12,2.37999363765318e-08,-4.80426752473383e-13,3
鸡蛋滚落9_3.mp4,9,3,3,44,0,1.43333333333333,1.43333333333333,1.0,787.546998372381,1819.34684998674,1031.79985161436,292.538626184306,17.1037605860321,0.0995259554880003,9号鸡蛋轮廓.jpg,5297356,8487.318,3046.30990317368,2216.21332907622,2597.07588293836,0.686099719031758,72.750750892657,0.72750750892657,0.721302488762197,0.00620502016437263,0.00860252149555294,0.9241193735004,0.99799397287568,0.77875037854398,1543.27688001335,1569.47334575966,0.00856937417612155,0.0214627142756409,0.167437336657694,0.00265636047733218,1.58081641477702e-05,5.09606524299078e-07,1.36429802290228e-12,2.37999363765318e-08,-4.80426752473383e-13,3
